Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
RNST,"Renasant Corp",32.44,0.47,+1.47%,32.07,32.81,32.07,56505,"12:39 ET"
ROCK,"Gibraltar Ind Inc",71.2,0.090000000000003,+0.13%,71.7,71.74,70.88,25819,"12:50 ET"
ROIC,"Retail Opp Invts Cp",13.31,0.06,+0.45%,13.39,13.56,13.12,204091,"12:48 ET"
ROKU,"Roku Inc",357,2.29,+0.65%,355,358.42,344.21,2269076,"12:49 ET"
ROLL,"RBC Bearings Incorp",178.81,1.66,+0.94%,177.5,179.74,175.74,30920,"12:49 ET"
ROST,"Ross Stores Inc",117.75,1.01,+0.87%,117.22,118.92,117.22,319222,"12:49 ET"
RP,"Realpage Inc",87.62,0.090000000000003,+0.10%,87.48,88.09,87.39,1589026,"12:47 ET"
RPD,"Rapid7 Inc",90.9,-1.65,-1.78%,92.47,93.03,90.52,310700,"12:48 ET"
RPRX,"Royalty Pharma Plc Cl A",48.37,0.049999999999997,+0.10%,48.74,49.63,47.2,697497,"12:47 ET"
RRR,"Red Rock Resorts Inc",25.78,0.99,+3.99%,25.07,26.07,24.95,538672,"12:47 ET"
RUBY,"Rubius Therapeutics Inc",7.73,0.19,+2.52%,7.5,7.73,7.38,362832,"12:50 ET"
RUN,"Sunrun Inc",69.15,-0.11999999999999,-0.17%,70.03,71.32,69.02,2183615,"12:49 ET"
RUSHA,"Rush Entpr Cl A",41.3,0.94,+2.33%,40.66,41.41,40.36,92140,"12:42 ET"
RVMD,"Revolution Medicines Inc",43.68,0.5,+1.16%,43.18,44.15,41.74,74197,"12:47 ET"
RXT,"Rackspace Technology Inc",20.21,0.46,+2.33%,19.8,20.32,19.66,430572,"12:45 ET"
RYAAY,"Ryanair Hlds Plc",108.02,3.82,+3.67%,105.5,109.59,105.5,236199,"12:48 ET"
RYTM,"Rhythm Pharmaceuticals Inc",28.4,0.23,+0.82%,27.92,28.5,27.5,154721,"12:49 ET"
SABR,"Sabre Corp",11.42,0.32,+2.88%,11.15,11.55,11.13,2260266,"12:49 ET"
SAFM,"Sanderson Farms IN",131.35,1.46,+1.12%,130.52,131.76,129.43,47312,"12:49 ET"
SAFT,"Safety Ins Group Inc",78.98,2.04,+2.65%,77.33,80.1,77.33,16217,"12:49 ET"
SAGE,"Sage Therapeutic Com",87.23,-0.58,-0.66%,87.8,88.41,85.81,212462,"12:49 ET"
SAIA,"Saia Inc",184.47,-1.5,-0.81%,186.15,187.01,183.87,22148,"12:39 ET"
SANM,"Sanmina Corp",31.78,0.28,+0.89%,31.84,32.04,31.52,64203,"12:38 ET"
SASR,"Sandy Spring Bancorp",31.84,0.83,+2.68%,31.05,31.99,31.04,25953,"12:35 ET"
SATS,"Echostar Corp",21.2,0.51,+2.46%,20.8,21.54,20.72,524918,"12:49 ET"
SBAC,"SBA Communications",277.39,1.47,+0.53%,276.02,279.45,274.7,169108,"12:50 ET"
SBCF,"Seacoast Banking Cp",28.89,0.63,+2.23%,28.32,29.16,28.32,46960,"12:39 ET"
SBGI,"Sinclair Brdcst A",30.99,2.81,+9.97%,28.27,31.09,28.25,663628,"12:49 ET"
SBLK,"Star Bulk Carriers",8.91,-0.050000000000001,-0.56%,9.32,9.32,8.67,803804,"12:40 ET"
SBNY,"Signature Bank",134.75,2.59,+1.96%,133.07,136.16,132.98,120452,"12:42 ET"
SBRA,"Sabra REIT",17.42,-0.049999999999997,-0.29%,17.62,17.8,17.4,388421,"12:49 ET"
SBSI,"Southside Bancshares",31.08,0.49,+1.60%,30.81,31.49,30.81,30171,"12:42 ET"
SBUX,"Starbucks Corp",102.45,0.040000000000006,+0.04%,102.29,102.68,102.02,1203685,"12:49 ET"
SCHL,"Scholastic Cp",23.18,0.1,+0.43%,23.14,23.63,22.94,41025,"12:29 ET"
SCOR,"Comscore Inc",2.19,-0.1,-4.37%,2.28,2.34,2.17,359852,"12:48 ET"
SCSC,"Scansource Inc",24.83,0.35,+1.43%,24.54,25.1,24.54,8749,"12:34 ET"
SDC,"Smiledirectclub Inc",13.84,0.41,+3.05%,13.52,13.92,13.33,1551553,"12:50 ET"
SDGR,"Schrodinger Inc",85.38,1.97,+2.36%,83.24,86.37,82,399788,"12:41 ET"
SEDG,"Solaredge Tech",325,2.48,+0.77%,328.84,334.39,320.09,483257,"12:49 ET"
SEIC,"Sei Investments Company",56.72,0.83,+1.49%,56.14,56.78,56.14,127823,"12:49 ET"
SFBS,"Servisfirst Bancs",40.21,0.39,+0.98%,40.15,40.66,39.97,89017,"12:41 ET"
SFIX,"Stitch Fix Inc",69.01,-2.64,-3.68%,71.41,71.91,67.83,1764050,"12:48 ET"
SFM,"Sprouts Farmers Mark",20.47,0.26,+1.29%,20.23,20.68,20.2,363398,"12:47 ET"
SFNC,"Simmons First Natl",20.97,0.47,+2.29%,20.74,21.17,20.7,59536,"12:48 ET"
SGEN,"Seattle Genetics Inc",191.4,-5.51,-2.80%,197.05,197.05,188.79,332065,"12:49 ET"
SGMO,"Sangamo Therapeutics",18.08,0.14,+0.78%,18.25,18.65,16.81,1707921,"12:50 ET"
SGMS,"Scientific Games",42.16,0.61,+1.47%,41.54,43.13,41.42,157005,"12:49 ET"
SGRY,"Surgery Partners CS",28.3,0.51,+1.84%,28.18,28.87,27.94,37848,"12:49 ET"
SHC,"Sotera Health Company",27.08,-0.28,-1.02%,27.62,27.62,26.27,394290,"12:49 ET"
SHEN,"Shenandoah Telecom",43.2,0.27,+0.63%,42.97,43.66,42.84,32860,"12:34 ET"
SHOO,"Steven Maddens Ltd",34.51,0.039999999999999,+0.12%,34.64,34.95,34.23,148341,"12:48 ET"
SIGI,"Selective Ins Group",66.43,-0.019999999999996,-0.03%,66.94,67.46,65.73,52326,"12:49 ET"
SILK,"Silk Road Medical Inc",63.06,1.2,+1.94%,62,63.56,61.38,40589,"12:48 ET"
SIMO,"Silicon Motion Techn",45.28,-0.4,-0.88%,45.79,46.07,45.18,66816,"12:36 ET"
SINA,"Sina Corp",42.51,0.019999999999996,+0.05%,42.5,42.67,42.46,105094,"12:49 ET"
SIRI,"Sirius XM Holdings",6.28,0.010000000000001,+0.16%,6.28,6.31,6.25,7713872,"12:47 ET"
SITM,"Sitime Corp",109.42,-2.23,-2.00%,111.66,113.85,108.41,52419,"12:48 ET"
SIVB,"Svb Financial Group",378.01,9.81,+2.66%,371,379.41,368.85,81582,"12:49 ET"
SKYW,"Skywest Inc",40.89,1.29,+3.26%,40.07,41.36,40.07,93115,"12:48 ET"
SLAB,"Silicon Labs Inc",126.17,0.85000000000001,+0.68%,125.64,126.73,125.33,26211,"12:48 ET"
SLDB,"Solid Biosciences Inc",7.2,0.21,+3.00%,7.05,7.2,6.56,293805,"12:44 ET"
SLGN,"Silgan Holdings",36.65,0.33,+0.91%,36.23,36.7,36.23,90584,"12:49 ET"
SLM,"SLM Corp",12.23,-0.13,-1.05%,12.36,12.42,12.23,1664331,"12:49 ET"
SLS,"Sellas Life Sciences Group Inc",6.7,-0.36,-5.10%,6.92,7,6.68,1540850,"12:38 ET"
SMCI,"Super Micro Computer",30.43,0.63,+2.11%,29.99,30.58,29.51,119865,"12:48 ET"
SMPL,"The Simply Good Foods Company",28.78,0.16,+0.56%,28.7,29.11,28.37,693888,"12:46 ET"
SMTC,"Semtech Corp",71.64,-0.060000000000002,-0.08%,71.73,72.12,71.11,69800,"12:49 ET"
SNBR,"Sleep Number Corp",83.92,0.23999999999999,+0.29%,83.73,85.12,83.6,107596,"12:49 ET"
SND,"Smart Sand Inc",1.9,0.03,+1.60%,1.89,1.934,1.8712,64977,"12:34 ET"
SNPS,"Synopsys Inc",257,-1.05,-0.41%,259.03,260.26,256.47,211204,"12:49 ET"
SNY,"Sanofi-Aventis S.A.",47.86,0.049999999999997,+0.10%,47.77,47.9,47.5,346444,"12:49 ET"
SONO,"Sonos Inc",25.14,-0.12,-0.48%,25.23,25.4,24.6,1414628,"12:49 ET"
SPLK,"Splunk Inc",185.63,8.63,+4.88%,177.56,185.73,177,1767712,"12:49 ET"
SPNS,"Sapiens Intl Cp NV",30.45,1.09,+3.71%,29.72,30.57,29.72,61774,"12:48 ET"
SPSC,"Sps Commerce Inc",110.83,0.73,+0.66%,110.1,111.32,109.95,50146,"12:48 ET"
SPT,"Sprout Social Inc Cl A",51.85,-3.63,-6.54%,55.24,55.88,51.85,305517,"12:49 ET"
SPWR,"Sunpower Corp",29.96,-0.69,-2.25%,31.52,32.15,29.64,5009444,"12:49 ET"
SQBG,"Sequential Brands",16.26,0.77,+4.97%,15.66,16.31,15.12,13980,12/23/20
SRCE,"1st Source Corp",39.33,1,+2.61%,38.71,39.92,38.71,10743,"12:48 ET"
SRCL,"Stericycle Inc",69.73,0.77000000000001,+1.12%,69.32,70.42,68.98,139524,"12:47 ET"
SRNE,"Sorrento Therpt",8.21,0.99,+13.71%,7.69,8.35,7.55,22015641,"12:49 ET"
SRPT,"Sarepta Therapeutics",175.29,-3.45,-1.93%,178.14,178.14,173.95,264342,"12:49 ET"
SSB,"South State Cp",73.55,1.55,+2.15%,72.57,74.5,72.57,53495,"12:44 ET"
SSNC,"SS&C Technologies",72.08,0.62,+0.87%,71.68,72.17,71.32,256803,"12:49 ET"
SSRM,"Ssr Mining Inc",19.28,0.38,+2.01%,19.05,19.56,19.05,309729,"12:48 ET"
STAA,"Staar Surgical Company",81.93,2.17,+2.72%,80.34,83.89,78.62,505120,"12:48 ET"
STAY,"Extended Stay America Inc",13.99,0.22,+1.60%,13.81,14.1,13.81,191934,"12:38 ET"
STBA,"S&T Bancorp Inc",23.59,0.42,+1.81%,23.52,24.05,23.01,23394,"12:44 ET"
STFC,"State Auto Finl Corp",18.13,0.42,+2.37%,18.19,18.38,17.79,41988,"12:44 ET"
STLD,"Steel Dynamics Inc",36.3,-0.040000000000006,-0.11%,36.48,36.91,36.2,353580,"12:48 ET"
STMP,"Stamps.com Inc",219.44,6.27,+2.94%,212.45,219.87,212.34,154419,"12:43 ET"
STNE,"Stoneco Ltd Cl A",84.17,-1.37,-1.60%,85.43,87.23,83.89,1111968,"12:50 ET"
STRA,"Strayer Education",96.67,3.55,+3.81%,93.91,96.95,93,106371,"12:49 ET"
STX,"Seagate Tech Ord Shs",63.19,-0.52,-0.82%,63.78,63.95,63.14,609558,"12:48 ET"
SUMO,"Sumo Logic Inc",32.26,-1.38,-4.10%,33.89,33.95,32.02,438208,"12:49 ET"
SUPN,"Supernus Pharm",26.35,3.83,+17.01%,26.31,29.97,25.19,3571177,"12:46 ET"
SVC,"Service Properties Trust",11.36,0.28,+2.53%,11.22,11.44,11.12,318331,"12:49 ET"
SVMK,"Svmk Inc",25.57,0.47,+1.87%,25.22,25.67,25.07,180128,"12:47 ET"
SVRA,"Savara Inc",1.36,-0.01,-0.73%,1.37,1.39,1.32,132135,"12:33 ET"
SWAV,"Shockwave Medical Inc",103.76,1.71,+1.68%,101.33,104.53,101.33,85637,"12:48 ET"
SWKS,"Skyworks Solutions",151.66,2.23,+1.49%,150.09,151.83,148.74,574631,"12:49 ET"
SWTX,"Springworks Therapeutics Inc",78.33,0.41,+0.53%,77.79,79.18,76.39,65605,"12:49 ET"
SYBT,"Stock Yards Bancorp",39.64,0.81,+2.09%,39.18,39.8,38.92,17652,"12:45 ET"
SYBX,"Synlogic Inc",2.3,0,0.00%,2.26,2.34,2.25,224189,"12:35 ET"
SYKE,"Sykes Enterprises",37.59,0.19,+0.51%,37.56,37.85,37.16,23325,"12:30 ET"
SYNA,"Synaptics Inc",86.77,4.24,+5.14%,84.3,87.91,83.61,256058,"12:49 ET"
SYNH,"Syneos Health Inc",69.76,-0.099999999999994,-0.14%,70.47,70.97,69.29,186611,"12:49 ET"
TBIO,"Translate Bio Inc",24.5,0.050000000000001,+0.20%,23.62,24.64,22.7,655246,"12:49 ET"
TBPH,"Theravance Bio Ord",18.67,-0.39,-2.05%,19.25,19.25,18.56,43186,"12:38 ET"
TCBI,"Texas Capital Bncsh",59.12,1.31,+2.27%,58.19,59.65,58.06,76951,"12:49 ET"
TCBK,"Trico Bancshares",34.61,0.53,+1.56%,34.32,35.14,34.32,11452,"12:46 ET"
TCF,"TCF Financial Corp",36.32,0.72,+2.02%,35.61,36.5,35.61,1199525,"12:50 ET"
TCOM,"Trip.com Group Ltd",32.52,-0.43,-1.31%,32.96,33.06,32.47,1243489,"12:49 ET"
TCX,"Tucows Inc Cl A",74.97,-0.46000000000001,-0.61%,75.16,75.4,74.43,7680,"12:32 ET"
TEAM,"Atlassian Cls A Ord",241.76,-5.25,-2.13%,247,247.96,239.02,716100,"12:50 ET"
TECH,"Bio-Techne Cp",321.55,0.99000000000001,+0.31%,322.95,323.6,319.76,58144,"12:34 ET"
TENB,"Tenable Holdings Inc",55.17,-0.34,-0.61%,55.75,56.99,55.09,733701,"12:47 ET"
TER,"Teradyne Inc",118.5,-0.069999999999993,-0.06%,119.07,119.29,117.21,321068,"12:49 ET"
TFSL,"Tfs Financial Corp",17.6,0.33,+1.91%,17.3,17.61,17.3,38530,"12:48 ET"
TGTX,"Tg Therapeuticscmn",53.21,-1.2,-2.21%,54.45,54.78,52.39,416271,"12:48 ET"
THFF,"First Finl Corp [In]",38.81,0.6,+1.57%,38.46,39.08,38.46,7758,"12:47 ET"
THRM,"Gentherm Inc",67.27,-0.47,-0.69%,68.39,69.63,67.27,58713,"12:49 ET"
TIGO,"Millicom International Cellular S.A.",38.77,0.12,+0.31%,38.66,38.85,38.59,10442,"12:15 ET"
TLND,"Talend S.A.",38.5,-0.23,-0.59%,38.94,38.94,37.81,184285,"12:37 ET"
TLS,"Telos Corp",29.5,0.6,+2.08%,28.9,30.84,27.6,821146,"12:42 ET"
TMUS,"T-Mobile US",132.47,0.22,+0.17%,132.25,132.55,130.95,750818,"12:49 ET"
TNDM,"Tandem Diabetes Care",92.81,0.62,+0.67%,91.82,93.5,91.22,311147,"12:49 ET"
TOWN,"Towne Bank",23.13,0.44,+1.94%,22.92,23.36,22.91,17583,"12:28 ET"
TPIC,"Tpi Composites Inc",55.44,-2.82,-4.84%,58.11,59.5,55.34,989868,"12:49 ET"
TPTX,"Turning Point Therapeutics Inc",128.49,-1.7,-1.31%,130.77,131.23,127.33,75833,"12:40 ET"
TREE,"Lendingtree Inc",278.89,3.36,+1.22%,276.69,282.51,276.21,128531,"12:49 ET"
TRHC,"Tabula Rasa Healthcare Inc",40.53,1.52,+3.90%,39.01,40.62,39.01,71244,"12:36 ET"
TRIP,"Tripadvisor Inc",26.27,0.39,+1.51%,25.86,26.51,25.59,563100,"12:50 ET"
TRMB,"Trimble Navigation",66.72,0.53999999999999,+0.82%,66.46,67.12,66.03,145376,"12:48 ET"
TRMK,"Trustmark Corp",27.01,0.7,+2.66%,26.53,27.05,26.53,33338,"12:49 ET"
TROW,"T Rowe Price Group",148.95,1.53,+1.04%,148.96,149.3,147.88,218601,"12:49 ET"
TRS,"Trimas Corp",31.58,0.25,+0.80%,31.64,31.71,31.1,49356,"12:48 ET"
TRST,"Trustco Bank Corp NY",6.61,0.15,+2.32%,6.46,6.61,6.46,95371,"12:45 ET"
TRUP,"Trupanion Inc",123.67,1.59,+1.30%,123.32,124.72,120.14,281168,"12:48 ET"
TSCO,"Tractor Supply Company",146.71,-3.06,-2.04%,149.8,150.33,146.69,281485,"12:49 ET"
TSEM,"Tower Semiconductor",24.96,0.5,+2.04%,24.46,25.04,24.25,117087,"12:48 ET"
TSLA,"Tesla Inc",644.98,4.64,+0.72%,632.2,651.5,622.57,21982454,"12:50 ET"
TTD,"Trade Desk Inc",938.67,-32.45,-3.34%,969,976,938,340879,"12:50 ET"
TTEC,"Teletech Hlds",76.55,0.86,+1.14%,75.75,76.77,75.49,16038,"12:47 ET"
TTEK,"Tetra Tech Inc",115.69,0.039999999999992,+0.03%,116.45,116.79,115.07,109590,"12:40 ET"
TTGT,"Techtarget Inc",61.86,2.77,+4.69%,60.71,62.41,59.9,106218,"12:47 ET"
TTMI,"TTM Technologies",13.73,0.22,+1.63%,13.68,13.75,13.49,198116,"12:49 ET"
TTWO,"Take-Two Interacti",202.79,0.92999999999998,+0.46%,202.8,203.44,199.93,311055,"12:49 ET"
TVTX,"Travere Therapeutics Inc",27.68,-0.039999999999999,-0.14%,27.88,28.17,27.09,142730,"12:44 ET"
TW,"Tradeweb Markets Inc",65.22,-0.19,-0.29%,65.82,66.35,65.22,259036,"12:47 ET"
TWNK,"Hostess Brands Inc",14.12,0.23,+1.66%,13.89,14.16,13.89,279284,"12:50 ET"
TWOU,"2U Inc",43.56,1.78,+4.26%,41.99,43.7,41.3,508098,"12:49 ET"
TWST,"Twist Bioscience Corp",168.67,0.78,+0.46%,168.65,170.86,159.17,352181,"12:49 ET"
TXG,"10X Genomics Inc",149.37,-0.26999999999998,-0.18%,150.63,150.67,147.26,594580,"12:48 ET"
TXN,"Texas Instruments",162.4,-0.12,-0.07%,162.2,163.23,162,587808,"12:50 ET"
TXRH,"Texas Roadhouse Inc",79.12,-1.32,-1.64%,81.92,81.94,79.03,215108,"12:47 ET"
UAL,"United Airlines Holdings Inc",44.13,1.16,+2.70%,43.1,44.69,42.06,10889282,"12:50 ET"
UBSI,"United Bkshs Inc",31.46,0.85,+2.78%,30.95,31.65,30.95,140669,"12:50 ET"
UCBI,"United Comm Banks",28.21,0.38,+1.37%,27.95,28.47,27.92,148949,"12:49 ET"
UEIC,"Universal Elect IN",51.79,0.23,+0.45%,51.95,52.28,51.16,10094,"12:49 ET"
UFCS,"United Fire Group",24,0.22,+0.93%,24.15,24.47,23.8,21442,"12:44 ET"
UFPI,"Universal Forest Prd",55.41,-0.14,-0.25%,55.67,56.27,55.04,58452,"12:49 ET"
UHAL,"A M E R C O",447.8,-5.22,-1.15%,453.31,457.61,447.18,6848,"12:42 ET"
UIHC,"United Insurance Hld",5.5,0.33,+6.38%,5.26,5.65,5.26,79425,"12:48 ET"
ULH,"Universal Logis Hld",20.91,0.050000000000001,+0.24%,21,21.18,20.88,3295,12/23/20
ULTA,"Ulta Beauty Inc",269.94,4.85,+1.83%,267.75,272.53,267.4,252245,"12:48 ET"
UMBF,"Ump Financial Corp",69.6,1.8,+2.65%,68.76,70.23,68.76,46004,"12:47 ET"
UMPQ,"Umpqua Holdings Corp",15.06,0.42,+2.87%,14.67,15.12,14.67,377937,"12:49 ET"
UNIT,"Uniti Group Inc",11.59,0.050000000000001,+0.43%,11.54,11.73,11.49,1202963,"12:50 ET"
UPLD,"Upland Software Inc",47.29,-0.050000000000004,-0.11%,47.66,47.82,46.82,53861,"12:47 ET"
UPWK,"Upwork Inc",39.23,-0.67,-1.68%,39.78,40.21,38.2,866069,"12:49 ET"
URBN,"Urban Outfitters Inc",26.75,0.99,+3.84%,26.09,26.95,26,595222,"12:49 ET"
UTHR,"United Therapeutic",147.04,0.69,+0.47%,146.47,147.82,145.46,70305,"12:44 ET"
UVSP,"Univest Corp of Penn",19.95,0.2,+1.01%,19.42,20.1,19.42,16645,"12:44 ET"
VBTX,"Veritex Holdings",24.94,0.42,+1.71%,24.74,25.16,24.54,90755,"12:48 ET"
VC,"Visteon Corp",127.91,2.51,+2.00%,126.61,128.65,125.55,71272,"12:48 ET"
VCYT,"Veracyte Inc",58.02,0.85,+1.49%,57.44,58.5,55.15,223842,"12:49 ET"
VEON,"Veon Ltd",1.615,0.025,+1.57%,1.56,1.63,1.56,1302673,"12:38 ET"
VG,"Vonage Holdings",13.78,-0.19,-1.36%,13.99,14.04,13.7,762959,"12:49 ET"
VIAC,"Viacomcbs Inc Cl B",36.31,1.42,+4.07%,34.92,36.35,34.91,2432592,"12:50 ET"
VIACA,"Viacomcbs Inc Cl A",36.96,1.01,+2.81%,35.75,36.98,35.65,25179,"12:44 ET"
VIAV,"Viavi Solutions",14.65,0.31,+2.16%,14.42,14.66,14.38,525388,"12:49 ET"
VICR,"Vicor Cp",94.52,-0.78,-0.82%,95.72,95.72,93.87,23528,"12:42 ET"
VIE,"Viela Bio Inc",37.3,1.29,+3.58%,36.44,37.31,35.77,49651,"12:50 ET"
VIR,"Vir Biotechnology Inc",31.03,0.76,+2.51%,30.21,31.41,29.64,210157,"12:45 ET"
VIRT,"Virtu Financial Cm A",25.16,-0.1,-0.40%,25.33,25.65,25.09,324988,"12:49 ET"
VITL,"Vital Farms Inc",28.1,0.33,+1.19%,28,28.63,27.71,144167,"12:44 ET"
VLDR,"Velodyne Lidar Inc.",26.07,-1.31,-4.78%,27.52,28.83,25.01,7537076,"12:49 ET"
VLY,"Valley National Bancorp",9.69,0.23,+2.43%,9.55,9.75,9.55,456686,"12:42 ET"
VNET,"21Vianet Group Inc",32.9,-0.29,-0.87%,33.2,33.97,32.12,587236,"12:49 ET"
VOD,"Vodafone Grp Plc Ads",16.66,0.4,+2.46%,16.62,16.75,16.47,1365171,"12:47 ET"
VRM,"Vroom Inc",43.51,-0.19,-0.43%,44.47,44.6,42.83,1281210,"12:40 ET"
VRNS,"Varonis Systems Inc",172.17,-3.56,-2.03%,176.57,180,170.8,263600,"12:47 ET"
VRNT,"Verint Systems Inc",65.41,1.44,+2.25%,64.02,65.85,64.01,256828,"12:48 ET"
VRRM,"Verra Mobility Corp",13.45,0.049999999999999,+0.37%,13.52,13.57,13.31,140678,"12:49 ET"
VRSK,"Verisk Analytics Inc",201.75,-0.18000000000001,-0.09%,202.73,203.16,200.5,147399,"12:49 ET"
VRSN,"Verisign Inc",215.97,-0.37,-0.17%,215.93,217.35,215.1,91797,"12:48 ET"
VRTU,"Virtusa Corp",51.07,0.63,+1.25%,51.09,51.1,50.99,620917,"12:44 ET"
VRTX,"Vertex Pharmaceutic",236.34,1.44,+0.61%,235.4,238.57,234.08,497787,"12:50 ET"
VSAT,"Viasat Inc",32.66,0.63,+1.97%,32.07,33.3,31.96,426352,"12:48 ET"
VTRS,"Viatris Inc",17.89,0.15,+0.85%,17.75,17.91,17.64,2688270,"12:49 ET"
WABC,"Westamerica Bancorp",53.91,1.12,+2.12%,52.64,54.1,52.44,24717,"12:49 ET"
WAFD,"Washington Federal",25.4,0.55,+2.21%,24.85,25.51,24.85,115006,"12:48 ET"
WASH,"Washington TR Bncorp",43.94,0.59,+1.36%,43.84,44.59,43.59,11995,"12:43 ET"
WB,"Weibo Corp Ads",45.61,-0.33,-0.72%,46.04,46.24,44.82,299440,"12:48 ET"
WBA,"Walgreens Boots Alliance",39.89,0.62,+1.58%,39.47,40.24,39.4,2236603,"12:49 ET"
WDAY,"Workday Inc",250.39,-7.32,-2.84%,256.28,259.01,250.39,877344,"12:49 ET"
WDC,"Western Digital Cp",50.23,0.51,+1.03%,49.95,50.6,49.41,1447171,"12:49 ET"
WDFC,"W D 40 Company",261.99,-1.17,-0.44%,262.78,267.3,261.81,13450,"12:45 ET"
WEN,"Wendys Company",22.21,-0.16,-0.72%,22.44,22.53,22.18,424214,"12:50 ET"
WERN,"Werner Enterprise",39.62,-0.2,-0.50%,39.9,40.04,39.41,125482,"12:49 ET"
WING,"Wingstop Inc",139.54,-5.53,-3.81%,145.19,145.58,139.54,123031,"12:48 ET"
WIRE,"Encore Wire Cp",56.17,0.18,+0.32%,56.13,57.23,56.13,15898,"12:44 ET"
WIX,"Wix.com Ltd",269.3,-2.89,-1.06%,273,273,262.01,159780,"12:46 ET"
WKHS,"Workhorse Grp",22.82,-0.48,-2.06%,23.49,23.72,21.66,8035898,"12:50 ET"
WLTW,"Willis Towers WT",209.9,0.28,+0.13%,210.34,212.67,209.31,292463,"12:44 ET"
WMG,"Warner Music Group Corp Cl A",38.03,0.43,+1.14%,37.55,38.52,36.95,243597,"12:44 ET"
WSBC,"Wesbanco Inc",29.04,0.47,+1.65%,28.66,29.29,28.25,56616,"12:47 ET"
WSC,"Willscot Corp",22.39,-0.099999999999998,-0.44%,22.48,22.61,22.19,173543,"12:46 ET"
WSFS,"WSFS Financial Corp",44,1.47,+3.46%,42.72,44.07,42.65,136246,"12:49 ET"
WTFC,"Wintrust Finl Corp",61.58,1.29,+2.14%,60.47,62.24,60.47,191614,"12:49 ET"
WW,"Weight Watchers International Inc",27.32,1.12,+4.27%,26.39,27.54,26.29,406662,"12:49 ET"
WWD,"Woodward Inc",121.78,2.51,+2.10%,119.46,122.91,119.46,118756,"12:45 ET"
WYNN,"Wynn Resorts Ltd",116.27,3.66,+3.25%,113.93,116.93,113.5,1033747,"12:48 ET"
XCUR,"Exicure Inc",2.01,0.08,+4.15%,1.95,2.05,1.88,306818,"12:42 ET"
XEL,"XCEL Energy Inc",64.72,-0.11,-0.17%,65.16,65.57,64.52,351509,"12:49 ET"
XLNX,"Xilinx Inc",142.56,-1.6,-1.11%,144.05,144.15,141.74,599498,"12:50 ET"
XLRN,"Acceleron Pharma",130.02,-2.48,-1.87%,133.77,133.77,129.03,129555,"12:48 ET"
XNCR,"Xencor Inc",45.84,-0.15,-0.33%,46.14,46.39,45.12,43422,"12:42 ET"
XP,"XP Inc Cl A",40.79,0.48,+1.19%,40.53,40.79,39.92,454391,"12:48 ET"
XPER,"Xperi Holding Corp",20.45,0.37,+1.84%,20.11,20.45,20.11,104523,"12:48 ET"
XRAY,"Dentsply Sirona Inc",52.15,0.34,+0.66%,52.04,52.45,51.66,100732,"12:47 ET"
YMAB,"Y-Mabs Therapeutics Inc",54.14,-0.039999999999999,-0.07%,54,54.4,53.5,50924,"12:49 ET"
YNDX,"Yandex N.V.",68.18,1.07,+1.59%,67.73,68.77,67.31,431388,"12:45 ET"
YY,"YY Inc",77.94,-0.36,-0.46%,78.54,79.11,77.36,320509,"12:49 ET"
Z,"Zillow Group Cl C",139.5,-1.16,-0.82%,141.06,142.35,137.94,1095177,"12:49 ET"
ZBRA,"Zebra Technologies",381.67,1.71,+0.45%,382.61,384.6,377.44,90903,"12:49 ET"
ZG,"Zillow Grp Inc Cl A",144.98,-1.71,-1.17%,147,148.3,143.29,345859,"12:46 ET"
ZGNX,"Zogenix Inc",19.94,-0.35,-1.72%,20.3,20.54,19.61,442971,"12:48 ET"
ZI,"Zoominfo Technologies Inc Cl A",47.52,1.01,+2.17%,47.1,47.77,45.73,1106320,"12:44 ET"
ZION,"Zions Bancorp",43.48,1.44,+3.43%,42.29,43.7,42.29,272252,"12:49 ET"
ZLAB,"Zai Lab Ltd",133.1,2.6,+1.99%,131.04,134.63,131,104850,"12:46 ET"
ZM,"Zoom Video Communications Cl A",386.27,-22.73,-5.56%,402,409,378.58,6804095,"12:49 ET"
ZNGA,"Zynga Inc Cl A",9.98,-0.0099999999999998,-0.10%,9.99,10.03,9.79,4273466,"12:47 ET"
ZS,"Zscaler Inc",205.78,-1,-0.48%,208.83,212.59,203.13,1565230,"12:49 ET"
"Downloaded from Barchart.com as of 12-23-2020 11:50am CST"
